date,min,max,pm25,q1,q3,stdev,count
2022-05-03T00:00:00.000Z,1.5,3.23,2.1,1.91,2.29,0.28,541
2022-05-04T00:00:00.000Z,0.7,53.1,1.95,1.4,2.6,4.435,584
2022-05-05T00:00:00.000Z,0.56,37.17,2.2,1,4.05,5.468,569
2022-05-06T00:00:00.000Z,1.12,52.15,2.04,1.8,2.57,3.107,572
2022-05-07T00:00:00.000Z,0.52,4.3,1.2,0.9,2.5,0.938,567
2022-05-08T00:00:00.000Z,1.7,4.37,2.5,2.27,2.73,0.388,525
2022-05-09T00:00:00.000Z,1.2,5,2.29,1.87,2.97,0.702,539
2022-05-10T00:00:00.000Z,0.8,2.1,1.2,1.1,1.38,0.223,526
2022-05-11T00:00:00.000Z,0.6,1.75,1.05,0.9,1.2,0.181,526
2022-05-12T00:00:00.000Z,0.9,2.27,1.45,1.17,1.65,0.277,531
2022-05-13T00:00:00.000Z,0.9,2.57,1.4,1.23,1.67,0.284,537
2022-05-14T00:00:00.000Z,0.9,2.1,1.3,1.2,1.45,0.206,558
2022-05-15T00:00:00.000Z,0.9,4.53,1.51,1.23,1.8,0.337,520
2022-05-16T00:00:00.000Z,0.6,3.43,1,0.82,1.4,0.618,536
2022-05-17T00:00:00.000Z,0.3,0.88,0.45,0.4,0.5,0.108,539
2022-05-18T00:00:00.000Z,0.3,0.7,0.5,0.4,0.5,0.071,531
2022-05-19T00:00:00.000Z,0.38,4.97,0.7,0.5,2.93,1.289,421
2022-05-20T00:00:00.000Z,0.9,20.7,1.8,1.55,2,1.662,456
2022-05-21T00:00:00.000Z,0.8,4.8,1.2,1.1,1.4,0.567,538
2022-05-22T00:00:00.000Z,0.9,3.6,1.47,1.3,1.67,0.284,523
2022-05-23T00:00:00.000Z,0.83,3.3,1.92,1.7,2.2,0.386,441
2022-05-24T00:00:00.000Z,0.38,25.1,0.8,0.6,1,1.305,407
2022-05-25T00:00:00.000Z,0.4,2.6,0.8,0.7,1.2,0.382,514
